;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1]
;PO774074;MINISTERE;Secrétariat d'État auprès du ministre de l'Europe et des affaires étrangères, chargé des affaires européennes;auprès du ministre de l'Europe et des affaires étrangères, chargé des affaires européennes;Affaires européennes;EUR;;2020-07-27;;2022-05-16;PO773371
