;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1]
;PO789971;MINISTERE;Ministère auprès du ministre de la cohésion des territoires et des relations avec les collectivités territoriales - ville;auprès du ministre de la cohésion des territoires et des relations avec les collectivités territoriales - ville;Ville;VIL;;2022-03-06;;2022-05-16;PO773371
