;uid[1];codeType[1];libelle[1];libelleEdition[1];libelleAbrege[1];libelleAbrev[1];viMoDe[1];viMoDe[1]/dateDebut[1];viMoDe[1]/dateAgrement[1];viMoDe[1]/dateFin[1];organeParent[1]
;PO801907;MINISTERE;Secrétariat d’État auprès du ministre de la transition écologique et de la cohésion des territoires, chargé de la ruralité;auprès du ministre de la transition écologique et de la cohésion des territoires, chargé de la ruralité;Ruralité;RURAL;;2022-07-05;;2022-11-28;PO791579
