;uid[1];acteurRef[1];legislature[1];typeOrgane[1];dateDebut[1];datePublication[1];dateFin[1];preseance[1];nominPrincipale[1];infosQualite[1];infosQualite[1]/codeQualite[1];infosQualite[1]/libQualite[1];infosQualite[1]/libQualiteSex[1];organes[1];organes[1]/organeRef[1]
;PM696878;PA333421;14;ORGEXTPARL;2013-09-12;2013-09-13;2017-06-20;30;1;;Suppléant;Membre suppléant;Membre suppléant;;PO696836
