;uid[1];acteurRef[1];legislature[1];typeOrgane[1];dateDebut[1];datePublication[1];dateFin[1];preseance[1];nominPrincipale[1];infosQualite[1];infosQualite[1]/codeQualite[1];infosQualite[1]/libQualite[1];infosQualite[1]/libQualiteSex[1];organes[1];organes[1]/organeRef[1]
;PM771132;PA721880;15;CMP;2020-03-22;2020-03-23;2020-03-24;16;1;;Rapporteur;Rapporteur;Rapporteure;;PO771074
