;uid[1];acteurRef[1];legislature[1];typeOrgane[1];dateDebut[1];datePublication[1];dateFin[1];preseance[1];nominPrincipale[1];infosQualite[1];infosQualite[1]/codeQualite[1];infosQualite[1]/libQualite[1];infosQualite[1]/libQualiteSex[1];organes[1];organes[1]/organeRef[1]
;PM822715;PA721262;16;CMP;2023-04-04;2023-04-05;2023-04-12;16;1;;Rapporteur;Rapporteur;Rapporteur;;PO822403
