;uid[1];acteurRef[1];legislature[1];typeOrgane[1];dateDebut[1];datePublication[1];dateFin[1];preseance[1];nominPrincipale[1];infosQualite[1];infosQualite[1]/codeQualite[1];infosQualite[1]/libQualite[1];infosQualite[1]/libQualiteSex[1];organes[1];organes[1]/organeRef[1]
;PM767203;PA720754;15;CMP;2019-09-24;2019-09-25;2019-10-08;4;1;;Vice-Président;Vice-Président;Vice-Président;;PO766825
