;uid[1];acteurRef[1];legislature[1];typeOrgane[1];dateDebut[1];datePublication[1];dateFin[1];preseance[1];nominPrincipale[1];infosQualite[1];infosQualite[1]/codeQualite[1];infosQualite[1]/libQualite[1];infosQualite[1]/libQualiteSex[1];organes[1];organes[1]/organeRef[1]
;PM715871;PA609520;;MINISTERE;2016-12-07;2016-12-07;2017-05-17;50;1;;Secrétaire d'État;Secrétaire d'État;Secrétaire d'État;;PO715867
