;uid[1];acteurRef[1];legislature[1];typeOrgane[1];dateDebut[1];datePublication[1];dateFin[1];preseance[1];nominPrincipale[1];infosQualite[1];infosQualite[1]/codeQualite[1];infosQualite[1]/libQualite[1];infosQualite[1]/libQualiteSex[1];organes[1];organes[1]/organeRef[1]
;PM760346;PA721632;15;GP;2018-11-17;;2018-11-18;28;1;;Député non-inscrit;Député non-inscrit;Députée non-inscrite;;PO723569
