;uid[1];acteurRef[1];legislature[1];typeOrgane[1];dateDebut[1];datePublication[1];dateFin[1];preseance[1];nominPrincipale[1];infosQualite[1];infosQualite[1]/codeQualite[1];infosQualite[1]/libQualite[1];infosQualite[1]/libQualiteSex[1];organes[1];organes[1]/organeRef[1]
;PM806329;PA793788;;MINISTERE;2022-11-29;2022-11-29;;40;1;;Ministre délégué;Ministre délégué;Ministre déléguée;;PO806326
